,unique_id,ds,y
41299,RTO-RTO,2024-06-13 23:00:00+00:00,124894.483
41300,RTO-RTO,2024-06-14 00:00:00+00:00,119843.054
41301,RTO-RTO,2024-06-14 01:00:00+00:00,115201.887
41302,RTO-RTO,2024-06-14 02:00:00+00:00,107674.841
41303,RTO-RTO,2024-06-14 03:00:00+00:00,99266.54
41304,RTO-RTO,2024-06-14 04:00:00+00:00,91778.343
41305,RTO-RTO,2024-06-14 05:00:00+00:00,86027.103
41306,RTO-RTO,2024-06-14 06:00:00+00:00,82384.87
41307,RTO-RTO,2024-06-14 07:00:00+00:00,79821.141
41308,RTO-RTO,2024-06-14 08:00:00+00:00,79078.38
41309,RTO-RTO,2024-06-14 09:00:00+00:00,80579.184
41310,RTO-RTO,2024-06-14 10:00:00+00:00,84213.043
41311,RTO-RTO,2024-06-14 11:00:00+00:00,90097.359
41312,RTO-RTO,2024-06-14 12:00:00+00:00,96105.689
41313,RTO-RTO,2024-06-14 13:00:00+00:00,101634.516
41314,RTO-RTO,2024-06-14 14:00:00+00:00,107280.12
41315,RTO-RTO,2024-06-14 15:00:00+00:00,112729.882
41316,RTO-RTO,2024-06-14 16:00:00+00:00,117787.531
41317,RTO-RTO,2024-06-14 17:00:00+00:00,121462.682
41318,RTO-RTO,2024-06-14 18:00:00+00:00,124142.576
41319,RTO-RTO,2024-06-14 19:00:00+00:00,125354.369
41320,RTO-RTO,2024-06-14 20:00:00+00:00,125702.274
41321,RTO-RTO,2024-06-14 21:00:00+00:00,123897.633
41322,RTO-RTO,2024-06-14 22:00:00+00:00,119523.304
41323,RTO-RTO,2024-06-14 23:00:00+00:00,114523.659
41324,RTO-RTO,2024-06-15 00:00:00+00:00,109300.079
41325,RTO-RTO,2024-06-15 01:00:00+00:00,104432.763
41326,RTO-RTO,2024-06-15 02:00:00+00:00,97994.51
41327,RTO-RTO,2024-06-15 03:00:00+00:00,90706.513
41328,RTO-RTO,2024-06-15 04:00:00+00:00,84214.509
41329,RTO-RTO,2024-06-15 05:00:00+00:00,79029.466
41330,RTO-RTO,2024-06-15 06:00:00+00:00,75474.954
41331,RTO-RTO,2024-06-15 07:00:00+00:00,72984.296
41332,RTO-RTO,2024-06-15 08:00:00+00:00,71686.864
41333,RTO-RTO,2024-06-15 09:00:00+00:00,71332.092
41334,RTO-RTO,2024-06-15 10:00:00+00:00,71603.501
41335,RTO-RTO,2024-06-15 11:00:00+00:00,74820.395
41336,RTO-RTO,2024-06-15 12:00:00+00:00,79329.39
41337,RTO-RTO,2024-06-15 13:00:00+00:00,83784.329
41338,RTO-RTO,2024-06-15 14:00:00+00:00,87677.309
41339,RTO-RTO,2024-06-15 15:00:00+00:00,91129.51
41340,RTO-RTO,2024-06-15 16:00:00+00:00,94706.262
41341,RTO-RTO,2024-06-15 17:00:00+00:00,97626.536
41342,RTO-RTO,2024-06-15 18:00:00+00:00,100474.773
41343,RTO-RTO,2024-06-15 19:00:00+00:00,103597.303
41344,RTO-RTO,2024-06-15 20:00:00+00:00,107240.655
41345,RTO-RTO,2024-06-15 21:00:00+00:00,109325.254
41346,RTO-RTO,2024-06-15 22:00:00+00:00,109273.214
41347,RTO-RTO,2024-06-15 23:00:00+00:00,106638.099
41348,RTO-RTO,2024-06-16 00:00:00+00:00,101424.146
41349,RTO-RTO,2024-06-16 01:00:00+00:00,97314.525
41350,RTO-RTO,2024-06-16 02:00:00+00:00,91534.96
41351,RTO-RTO,2024-06-16 03:00:00+00:00,84890.527
41352,RTO-RTO,2024-06-16 04:00:00+00:00,78916.415
41353,RTO-RTO,2024-06-16 05:00:00+00:00,74438.626
41354,RTO-RTO,2024-06-16 06:00:00+00:00,71259.844
41355,RTO-RTO,2024-06-16 07:00:00+00:00,68949.903
41356,RTO-RTO,2024-06-16 08:00:00+00:00,67884.539
41357,RTO-RTO,2024-06-16 09:00:00+00:00,66893.613
41358,RTO-RTO,2024-06-16 10:00:00+00:00,67117.194
41359,RTO-RTO,2024-06-16 11:00:00+00:00,69961.251
41360,RTO-RTO,2024-06-16 12:00:00+00:00,74009.422
41361,RTO-RTO,2024-06-16 13:00:00+00:00,78710.75
41362,RTO-RTO,2024-06-16 14:00:00+00:00,83733.372
41363,RTO-RTO,2024-06-16 15:00:00+00:00,89185.809
41364,RTO-RTO,2024-06-16 16:00:00+00:00,94858.973
41365,RTO-RTO,2024-06-16 17:00:00+00:00,100181.879
41366,RTO-RTO,2024-06-16 18:00:00+00:00,105473.136
41367,RTO-RTO,2024-06-16 19:00:00+00:00,110584.939
41368,RTO-RTO,2024-06-16 20:00:00+00:00,114694.768
41369,RTO-RTO,2024-06-16 21:00:00+00:00,117666.387
41370,RTO-RTO,2024-06-16 22:00:00+00:00,117027.479
41371,RTO-RTO,2024-06-16 23:00:00+00:00,114233.511
41372,RTO-RTO,2024-06-17 00:00:00+00:00,110340.992
41373,RTO-RTO,2024-06-17 01:00:00+00:00,107128.418
41374,RTO-RTO,2024-06-17 02:00:00+00:00,101122.581
41375,RTO-RTO,2024-06-17 03:00:00+00:00,93820.932
41376,RTO-RTO,2024-06-17 04:00:00+00:00,87457.282
41377,RTO-RTO,2024-06-17 05:00:00+00:00,83146.841
41378,RTO-RTO,2024-06-17 06:00:00+00:00,80333.792
41379,RTO-RTO,2024-06-17 07:00:00+00:00,78792.49
41380,RTO-RTO,2024-06-17 08:00:00+00:00,79096.497
41381,RTO-RTO,2024-06-17 09:00:00+00:00,81311.674
41382,RTO-RTO,2024-06-17 10:00:00+00:00,85842.467
41383,RTO-RTO,2024-06-17 11:00:00+00:00,92497.625
41384,RTO-RTO,2024-06-17 12:00:00+00:00,99432.935
41385,RTO-RTO,2024-06-17 13:00:00+00:00,106067.335
41386,RTO-RTO,2024-06-17 14:00:00+00:00,113368.394
41387,RTO-RTO,2024-06-17 15:00:00+00:00,120256.942
41388,RTO-RTO,2024-06-17 16:00:00+00:00,126886.682
41389,RTO-RTO,2024-06-17 17:00:00+00:00,132244.547
41390,RTO-RTO,2024-06-17 18:00:00+00:00,135979.336
41391,RTO-RTO,2024-06-17 19:00:00+00:00,137946.626
41392,RTO-RTO,2024-06-17 20:00:00+00:00,139069.958
41393,RTO-RTO,2024-06-17 21:00:00+00:00,139507.185
41394,RTO-RTO,2024-06-17 22:00:00+00:00,138738.83
41395,RTO-RTO,2024-06-17 23:00:00+00:00,136320.791
41396,RTO-RTO,2024-06-18 00:00:00+00:00,131611.389
41397,RTO-RTO,2024-06-18 01:00:00+00:00,126619.918
41398,RTO-RTO,2024-06-18 02:00:00+00:00,118901.628
41399,RTO-RTO,2024-06-18 03:00:00+00:00,109746.623
41400,RTO-RTO,2024-06-18 04:00:00+00:00,101962.209
41401,RTO-RTO,2024-06-18 05:00:00+00:00,95983.326
41402,RTO-RTO,2024-06-18 06:00:00+00:00,91602.226
41403,RTO-RTO,2024-06-18 07:00:00+00:00,88917.306
41404,RTO-RTO,2024-06-18 08:00:00+00:00,88097.414
41405,RTO-RTO,2024-06-18 09:00:00+00:00,89756.967
41406,RTO-RTO,2024-06-18 10:00:00+00:00,93630.64
41407,RTO-RTO,2024-06-18 11:00:00+00:00,99833.981
41408,RTO-RTO,2024-06-18 12:00:00+00:00,106020.514
41409,RTO-RTO,2024-06-18 13:00:00+00:00,112340.048
41410,RTO-RTO,2024-06-18 14:00:00+00:00,118931.024
41411,RTO-RTO,2024-06-18 15:00:00+00:00,125645.304
41412,RTO-RTO,2024-06-18 16:00:00+00:00,132219.633
41413,RTO-RTO,2024-06-18 17:00:00+00:00,137270.885
41414,RTO-RTO,2024-06-18 18:00:00+00:00,140467.022
41415,RTO-RTO,2024-06-18 19:00:00+00:00,142486.723
41416,RTO-RTO,2024-06-18 20:00:00+00:00,143054.887
41417,RTO-RTO,2024-06-18 21:00:00+00:00,143385.25
41418,RTO-RTO,2024-06-18 22:00:00+00:00,142201.224
41419,RTO-RTO,2024-06-18 23:00:00+00:00,138601.693
41420,RTO-RTO,2024-06-19 00:00:00+00:00,133251.314
41421,RTO-RTO,2024-06-19 01:00:00+00:00,128112.103
41422,RTO-RTO,2024-06-19 02:00:00+00:00,119778.564
41423,RTO-RTO,2024-06-19 03:00:00+00:00,110342.993
41424,RTO-RTO,2024-06-19 04:00:00+00:00,102195.977
41425,RTO-RTO,2024-06-19 05:00:00+00:00,96157.356
41426,RTO-RTO,2024-06-19 06:00:00+00:00,91747.857
41427,RTO-RTO,2024-06-19 07:00:00+00:00,89163.401
41428,RTO-RTO,2024-06-19 08:00:00+00:00,88277.196
41429,RTO-RTO,2024-06-19 09:00:00+00:00,89345.21
41430,RTO-RTO,2024-06-19 10:00:00+00:00,92571.951
41431,RTO-RTO,2024-06-19 11:00:00+00:00,98356.43
41432,RTO-RTO,2024-06-19 12:00:00+00:00,104691.938
41433,RTO-RTO,2024-06-19 13:00:00+00:00,111058.315
41434,RTO-RTO,2024-06-19 14:00:00+00:00,117835.474
41435,RTO-RTO,2024-06-19 15:00:00+00:00,124416.22
41436,RTO-RTO,2024-06-19 16:00:00+00:00,129996.844
41437,RTO-RTO,2024-06-19 17:00:00+00:00,134546.038
41438,RTO-RTO,2024-06-19 18:00:00+00:00,137835.28
41439,RTO-RTO,2024-06-19 19:00:00+00:00,139784.965
41440,RTO-RTO,2024-06-19 20:00:00+00:00,141584.792
41441,RTO-RTO,2024-06-19 21:00:00+00:00,142366.055
41442,RTO-RTO,2024-06-19 22:00:00+00:00,141465.952
41443,RTO-RTO,2024-06-19 23:00:00+00:00,137549.367
41444,RTO-RTO,2024-06-20 00:00:00+00:00,131763.896
41445,RTO-RTO,2024-06-20 01:00:00+00:00,126692.391
41446,RTO-RTO,2024-06-20 02:00:00+00:00,118495.861
41447,RTO-RTO,2024-06-20 03:00:00+00:00,109153.982
41448,RTO-RTO,2024-06-20 04:00:00+00:00,101262.797
41449,RTO-RTO,2024-06-20 05:00:00+00:00,94994.552
41450,RTO-RTO,2024-06-20 06:00:00+00:00,90450.778
41451,RTO-RTO,2024-06-20 07:00:00+00:00,87287.73
41452,RTO-RTO,2024-06-20 08:00:00+00:00,86357.874
41453,RTO-RTO,2024-06-20 09:00:00+00:00,87865.469
41454,RTO-RTO,2024-06-20 10:00:00+00:00,91755.858
41455,RTO-RTO,2024-06-20 11:00:00+00:00,98205.711
41456,RTO-RTO,2024-06-20 12:00:00+00:00,104887.846
41457,RTO-RTO,2024-06-20 13:00:00+00:00,111057.084
41458,RTO-RTO,2024-06-20 14:00:00+00:00,118325.302
41459,RTO-RTO,2024-06-20 15:00:00+00:00,125130.529
41460,RTO-RTO,2024-06-20 16:00:00+00:00,130537.272
41461,RTO-RTO,2024-06-20 17:00:00+00:00,134903.148
41462,RTO-RTO,2024-06-20 18:00:00+00:00,138269.105
41463,RTO-RTO,2024-06-20 19:00:00+00:00,140566.211
41464,RTO-RTO,2024-06-20 20:00:00+00:00,141667.354
41465,RTO-RTO,2024-06-20 21:00:00+00:00,142008.138
41466,RTO-RTO,2024-06-20 22:00:00+00:00,140486.462
41467,RTO-RTO,2024-06-20 23:00:00+00:00,137382.26
41468,RTO-RTO,2024-06-21 00:00:00+00:00,131658.705
41469,RTO-RTO,2024-06-21 01:00:00+00:00,126675.994
41470,RTO-RTO,2024-06-21 02:00:00+00:00,118429.109
41471,RTO-RTO,2024-06-21 03:00:00+00:00,109258.514
41472,RTO-RTO,2024-06-21 04:00:00+00:00,101418.6
41473,RTO-RTO,2024-06-21 05:00:00+00:00,95293.996
41474,RTO-RTO,2024-06-21 06:00:00+00:00,90738.022
41475,RTO-RTO,2024-06-21 07:00:00+00:00,87759.464
41476,RTO-RTO,2024-06-21 08:00:00+00:00,86505.974
41477,RTO-RTO,2024-06-21 09:00:00+00:00,87734.669
41478,RTO-RTO,2024-06-21 10:00:00+00:00,91161.637
41479,RTO-RTO,2024-06-21 11:00:00+00:00,97553.191
41480,RTO-RTO,2024-06-21 12:00:00+00:00,104959.279
41481,RTO-RTO,2024-06-21 13:00:00+00:00,112511.658
41482,RTO-RTO,2024-06-21 14:00:00+00:00,120768.87
41483,RTO-RTO,2024-06-21 15:00:00+00:00,128798.253
41484,RTO-RTO,2024-06-21 16:00:00+00:00,134704.425
41485,RTO-RTO,2024-06-21 17:00:00+00:00,139258.271
41486,RTO-RTO,2024-06-21 18:00:00+00:00,142533.005
41487,RTO-RTO,2024-06-21 19:00:00+00:00,144650.882
41488,RTO-RTO,2024-06-21 20:00:00+00:00,146692.792
41489,RTO-RTO,2024-06-21 21:00:00+00:00,147519.379
41490,RTO-RTO,2024-06-21 22:00:00+00:00,146653.675
41491,RTO-RTO,2024-06-21 23:00:00+00:00,143320.943
41492,RTO-RTO,2024-06-22 00:00:00+00:00,137377.153
41493,RTO-RTO,2024-06-22 01:00:00+00:00,131742.788
41494,RTO-RTO,2024-06-22 02:00:00+00:00,123927.047
41495,RTO-RTO,2024-06-22 03:00:00+00:00,114850.323
41496,RTO-RTO,2024-06-22 04:00:00+00:00,106507.262
41497,RTO-RTO,2024-06-22 05:00:00+00:00,99770.247
41498,RTO-RTO,2024-06-22 06:00:00+00:00,94698.677
41499,RTO-RTO,2024-06-22 07:00:00+00:00,91246.496
41500,RTO-RTO,2024-06-22 08:00:00+00:00,88903.301
41501,RTO-RTO,2024-06-22 09:00:00+00:00,87788.047
41502,RTO-RTO,2024-06-22 10:00:00+00:00,88149.065
41503,RTO-RTO,2024-06-22 11:00:00+00:00,92730.251
41504,RTO-RTO,2024-06-22 12:00:00+00:00,100761.564
41505,RTO-RTO,2024-06-22 13:00:00+00:00,109774.458
41506,RTO-RTO,2024-06-22 14:00:00+00:00,119253.373
41507,RTO-RTO,2024-06-22 15:00:00+00:00,127143.84
41508,RTO-RTO,2024-06-22 16:00:00+00:00,133523.497
41509,RTO-RTO,2024-06-22 17:00:00+00:00,138087.775
41510,RTO-RTO,2024-06-22 18:00:00+00:00,140386.098
41511,RTO-RTO,2024-06-22 19:00:00+00:00,142087.513
41512,RTO-RTO,2024-06-22 20:00:00+00:00,143392.423
41513,RTO-RTO,2024-06-22 21:00:00+00:00,143713.414
41514,RTO-RTO,2024-06-22 22:00:00+00:00,142362.584
41515,RTO-RTO,2024-06-22 23:00:00+00:00,139192.438
41516,RTO-RTO,2024-06-23 00:00:00+00:00,134357.986
41517,RTO-RTO,2024-06-23 01:00:00+00:00,129762.529
41518,RTO-RTO,2024-06-23 02:00:00+00:00,122971.488
41519,RTO-RTO,2024-06-23 03:00:00+00:00,115064.016
41520,RTO-RTO,2024-06-23 04:00:00+00:00,107467.08
41521,RTO-RTO,2024-06-23 05:00:00+00:00,101589.524
41522,RTO-RTO,2024-06-23 06:00:00+00:00,97177.026
41523,RTO-RTO,2024-06-23 07:00:00+00:00,93929.049
41524,RTO-RTO,2024-06-23 08:00:00+00:00,91909.937
41525,RTO-RTO,2024-06-23 09:00:00+00:00,90612.272
41526,RTO-RTO,2024-06-23 10:00:00+00:00,90147.388
41527,RTO-RTO,2024-06-23 11:00:00+00:00,93120.096
41528,RTO-RTO,2024-06-23 12:00:00+00:00,98680.253
41529,RTO-RTO,2024-06-23 13:00:00+00:00,105011.665
41530,RTO-RTO,2024-06-23 14:00:00+00:00,111402.74
41531,RTO-RTO,2024-06-23 15:00:00+00:00,117511.805
41532,RTO-RTO,2024-06-23 16:00:00+00:00,122162.864
41533,RTO-RTO,2024-06-23 17:00:00+00:00,125572.033
41534,RTO-RTO,2024-06-23 18:00:00+00:00,127938.098
41535,RTO-RTO,2024-06-23 19:00:00+00:00,129892.04
41536,RTO-RTO,2024-06-23 20:00:00+00:00,131289.043
41537,RTO-RTO,2024-06-23 21:00:00+00:00,131659.245
41538,RTO-RTO,2024-06-23 22:00:00+00:00,129726.018
41539,RTO-RTO,2024-06-23 23:00:00+00:00,126586.929
41540,RTO-RTO,2024-06-24 00:00:00+00:00,122988.67
41541,RTO-RTO,2024-06-24 01:00:00+00:00,118822.391
41542,RTO-RTO,2024-06-24 02:00:00+00:00,112561.268
41543,RTO-RTO,2024-06-24 03:00:00+00:00,104967.241
41544,RTO-RTO,2024-06-24 04:00:00+00:00,98755.514
41545,RTO-RTO,2024-06-24 05:00:00+00:00,93802.239
41546,RTO-RTO,2024-06-24 06:00:00+00:00,90230.789
41547,RTO-RTO,2024-06-24 07:00:00+00:00,87914.067
41548,RTO-RTO,2024-06-24 08:00:00+00:00,87626.333
41549,RTO-RTO,2024-06-24 09:00:00+00:00,89481.857
41550,RTO-RTO,2024-06-24 10:00:00+00:00,93065.419
41551,RTO-RTO,2024-06-24 11:00:00+00:00,98517.27
41552,RTO-RTO,2024-06-24 12:00:00+00:00,103237.052
41553,RTO-RTO,2024-06-24 13:00:00+00:00,107593.136
41554,RTO-RTO,2024-06-24 14:00:00+00:00,111461.593
41555,RTO-RTO,2024-06-24 15:00:00+00:00,114916.671
41556,RTO-RTO,2024-06-24 16:00:00+00:00,118316.896
41557,RTO-RTO,2024-06-24 17:00:00+00:00,120906.275
41558,RTO-RTO,2024-06-24 18:00:00+00:00,122934.073
41559,RTO-RTO,2024-06-24 19:00:00+00:00,124911.519
41560,RTO-RTO,2024-06-24 20:00:00+00:00,126552.627
41561,RTO-RTO,2024-06-24 21:00:00+00:00,127603.536
41562,RTO-RTO,2024-06-24 22:00:00+00:00,126767.714
41563,RTO-RTO,2024-06-24 23:00:00+00:00,123547.327
41564,RTO-RTO,2024-06-25 00:00:00+00:00,118188.58
41565,RTO-RTO,2024-06-25 01:00:00+00:00,113172.412
41566,RTO-RTO,2024-06-25 02:00:00+00:00,105667.15
41567,RTO-RTO,2024-06-25 03:00:00+00:00,97258.924
41568,RTO-RTO,2024-06-25 04:00:00+00:00,90043.097
41569,RTO-RTO,2024-06-25 05:00:00+00:00,84759.195
41570,RTO-RTO,2024-06-25 06:00:00+00:00,80969.758
41571,RTO-RTO,2024-06-25 07:00:00+00:00,78730.574
41572,RTO-RTO,2024-06-25 08:00:00+00:00,78491.533
41573,RTO-RTO,2024-06-25 09:00:00+00:00,80681.561
41574,RTO-RTO,2024-06-25 10:00:00+00:00,84796.887
41575,RTO-RTO,2024-06-25 11:00:00+00:00,90538.386
41576,RTO-RTO,2024-06-25 12:00:00+00:00,95613.574
41577,RTO-RTO,2024-06-25 13:00:00+00:00,100329.943
41578,RTO-RTO,2024-06-25 14:00:00+00:00,105186.2
41579,RTO-RTO,2024-06-25 15:00:00+00:00,109765.549
41580,RTO-RTO,2024-06-25 16:00:00+00:00,114325.139
41581,RTO-RTO,2024-06-25 17:00:00+00:00,118445.285
41582,RTO-RTO,2024-06-25 18:00:00+00:00,122050.297
41583,RTO-RTO,2024-06-25 19:00:00+00:00,124969.44
41584,RTO-RTO,2024-06-25 20:00:00+00:00,128003.27
41585,RTO-RTO,2024-06-25 21:00:00+00:00,130743.052
41586,RTO-RTO,2024-06-25 22:00:00+00:00,130037.451
41587,RTO-RTO,2024-06-25 23:00:00+00:00,126528.726
41588,RTO-RTO,2024-06-26 00:00:00+00:00,121902.203
41589,RTO-RTO,2024-06-26 01:00:00+00:00,118013.745
41590,RTO-RTO,2024-06-26 02:00:00+00:00,111021.811
41591,RTO-RTO,2024-06-26 03:00:00+00:00,103129.857
41592,RTO-RTO,2024-06-26 04:00:00+00:00,96308.068
41593,RTO-RTO,2024-06-26 05:00:00+00:00,91292.503
41594,RTO-RTO,2024-06-26 06:00:00+00:00,87690.002
41595,RTO-RTO,2024-06-26 07:00:00+00:00,85563.28
41596,RTO-RTO,2024-06-26 08:00:00+00:00,85100.866
41597,RTO-RTO,2024-06-26 09:00:00+00:00,86991.87
41598,RTO-RTO,2024-06-26 10:00:00+00:00,90927.15
41599,RTO-RTO,2024-06-26 11:00:00+00:00,97367.123
41600,RTO-RTO,2024-06-26 12:00:00+00:00,103332.452
41601,RTO-RTO,2024-06-26 13:00:00+00:00,109417.58
41602,RTO-RTO,2024-06-26 14:00:00+00:00,115684.14
41603,RTO-RTO,2024-06-26 15:00:00+00:00,121380.061
41604,RTO-RTO,2024-06-26 16:00:00+00:00,126365.62
41605,RTO-RTO,2024-06-26 17:00:00+00:00,130741.171
41606,RTO-RTO,2024-06-26 18:00:00+00:00,133726.763
41607,RTO-RTO,2024-06-26 19:00:00+00:00,135083.977
41608,RTO-RTO,2024-06-26 20:00:00+00:00,135918.677
41609,RTO-RTO,2024-06-26 21:00:00+00:00,135477.414
41610,RTO-RTO,2024-06-26 22:00:00+00:00,133211.101
41611,RTO-RTO,2024-06-26 23:00:00+00:00,129077.55
41612,RTO-RTO,2024-06-27 00:00:00+00:00,123584.528
41613,RTO-RTO,2024-06-27 01:00:00+00:00,117857.374
41614,RTO-RTO,2024-06-27 02:00:00+00:00,109639.593
41615,RTO-RTO,2024-06-27 03:00:00+00:00,100834.879
41616,RTO-RTO,2024-06-27 04:00:00+00:00,93650.17
41617,RTO-RTO,2024-06-27 05:00:00+00:00,88182.078
41618,RTO-RTO,2024-06-27 06:00:00+00:00,84444.654
41619,RTO-RTO,2024-06-27 07:00:00+00:00,82051.832
41620,RTO-RTO,2024-06-27 08:00:00+00:00,81630.523
41621,RTO-RTO,2024-06-27 09:00:00+00:00,83451.403
41622,RTO-RTO,2024-06-27 10:00:00+00:00,86778.992
41623,RTO-RTO,2024-06-27 11:00:00+00:00,91216.299
41624,RTO-RTO,2024-06-27 12:00:00+00:00,95164.351
41625,RTO-RTO,2024-06-27 13:00:00+00:00,98749.173
41626,RTO-RTO,2024-06-27 14:00:00+00:00,102365.284
41627,RTO-RTO,2024-06-27 15:00:00+00:00,106047.004
41628,RTO-RTO,2024-06-27 16:00:00+00:00,109871.83
41629,RTO-RTO,2024-06-27 17:00:00+00:00,113474.874
41630,RTO-RTO,2024-06-27 18:00:00+00:00,116382.663
41631,RTO-RTO,2024-06-27 19:00:00+00:00,118869.561
41632,RTO-RTO,2024-06-27 20:00:00+00:00,121635.42
41633,RTO-RTO,2024-06-27 21:00:00+00:00,123305.127
41634,RTO-RTO,2024-06-27 22:00:00+00:00,122390.635
41635,RTO-RTO,2024-06-27 23:00:00+00:00,118873.298
41636,RTO-RTO,2024-06-28 00:00:00+00:00,113263.208
41637,RTO-RTO,2024-06-28 01:00:00+00:00,108055.632
41638,RTO-RTO,2024-06-28 02:00:00+00:00,100988.828
41639,RTO-RTO,2024-06-28 03:00:00+00:00,93570.122
41640,RTO-RTO,2024-06-28 04:00:00+00:00,86529.459
41641,RTO-RTO,2024-06-28 05:00:00+00:00,81377.54
41642,RTO-RTO,2024-06-28 06:00:00+00:00,77723.388
41643,RTO-RTO,2024-06-28 07:00:00+00:00,75819.562
41644,RTO-RTO,2024-06-28 08:00:00+00:00,75429.956
41645,RTO-RTO,2024-06-28 09:00:00+00:00,76928.549
41646,RTO-RTO,2024-06-28 10:00:00+00:00,80025.284
41647,RTO-RTO,2024-06-28 11:00:00+00:00,84506.508
41648,RTO-RTO,2024-06-28 12:00:00+00:00,88667.853
41649,RTO-RTO,2024-06-28 13:00:00+00:00,91821.475
41650,RTO-RTO,2024-06-28 14:00:00+00:00,95368.286
41651,RTO-RTO,2024-06-28 15:00:00+00:00,99027.322
41652,RTO-RTO,2024-06-28 16:00:00+00:00,103176.78
41653,RTO-RTO,2024-06-28 17:00:00+00:00,107066.685
41654,RTO-RTO,2024-06-28 18:00:00+00:00,110885.325
41655,RTO-RTO,2024-06-28 19:00:00+00:00,114334.807
41656,RTO-RTO,2024-06-28 20:00:00+00:00,117020.267
41657,RTO-RTO,2024-06-28 21:00:00+00:00,118316.473
41658,RTO-RTO,2024-06-28 22:00:00+00:00,116854.513
41659,RTO-RTO,2024-06-28 23:00:00+00:00,113344.909
41660,RTO-RTO,2024-06-29 00:00:00+00:00,109114.818
41661,RTO-RTO,2024-06-29 01:00:00+00:00,106153.014
41662,RTO-RTO,2024-06-29 02:00:00+00:00,100922.946
41663,RTO-RTO,2024-06-29 03:00:00+00:00,94675.483
41664,RTO-RTO,2024-06-29 04:00:00+00:00,88931.319
41665,RTO-RTO,2024-06-29 05:00:00+00:00,84800.928
41666,RTO-RTO,2024-06-29 06:00:00+00:00,82067.076
41667,RTO-RTO,2024-06-29 07:00:00+00:00,80269.924
41668,RTO-RTO,2024-06-29 08:00:00+00:00,79837.267
41669,RTO-RTO,2024-06-29 09:00:00+00:00,80549.266
41670,RTO-RTO,2024-06-29 10:00:00+00:00,81629.678
41671,RTO-RTO,2024-06-29 11:00:00+00:00,84900.509
41672,RTO-RTO,2024-06-29 12:00:00+00:00,90353.054
41673,RTO-RTO,2024-06-29 13:00:00+00:00,96708.067
41674,RTO-RTO,2024-06-29 14:00:00+00:00,102280.675
41675,RTO-RTO,2024-06-29 15:00:00+00:00,107807.641
41676,RTO-RTO,2024-06-29 16:00:00+00:00,112566.903
41677,RTO-RTO,2024-06-29 17:00:00+00:00,116768.93
41678,RTO-RTO,2024-06-29 18:00:00+00:00,119665.032
41679,RTO-RTO,2024-06-29 19:00:00+00:00,122442.904
41680,RTO-RTO,2024-06-29 20:00:00+00:00,125405.488
41681,RTO-RTO,2024-06-29 21:00:00+00:00,127119.48
41682,RTO-RTO,2024-06-29 22:00:00+00:00,126571.016
41683,RTO-RTO,2024-06-29 23:00:00+00:00,124010.867
41684,RTO-RTO,2024-06-30 00:00:00+00:00,120270.609
41685,RTO-RTO,2024-06-30 01:00:00+00:00,116469.474
41686,RTO-RTO,2024-06-30 02:00:00+00:00,110892.134
41687,RTO-RTO,2024-06-30 03:00:00+00:00,104639.328
41688,RTO-RTO,2024-06-30 04:00:00+00:00,98195.776
41689,RTO-RTO,2024-06-30 05:00:00+00:00,93038.685
41690,RTO-RTO,2024-06-30 06:00:00+00:00,89306.723
41691,RTO-RTO,2024-06-30 07:00:00+00:00,86547.028
41692,RTO-RTO,2024-06-30 08:00:00+00:00,85038.35
41693,RTO-RTO,2024-06-30 09:00:00+00:00,84411.532
41694,RTO-RTO,2024-06-30 10:00:00+00:00,84048.345
41695,RTO-RTO,2024-06-30 11:00:00+00:00,86350.711
41696,RTO-RTO,2024-06-30 12:00:00+00:00,91147.547
41697,RTO-RTO,2024-06-30 13:00:00+00:00,96526.611
41698,RTO-RTO,2024-06-30 14:00:00+00:00,101990.618
41699,RTO-RTO,2024-06-30 15:00:00+00:00,106855.748
41700,RTO-RTO,2024-06-30 16:00:00+00:00,110390.871
41701,RTO-RTO,2024-06-30 17:00:00+00:00,113545.514
41702,RTO-RTO,2024-06-30 18:00:00+00:00,116305.911
41703,RTO-RTO,2024-06-30 19:00:00+00:00,118711.894
41704,RTO-RTO,2024-06-30 20:00:00+00:00,120354.817
41705,RTO-RTO,2024-06-30 21:00:00+00:00,120059.472
41706,RTO-RTO,2024-06-30 22:00:00+00:00,117485.347
41707,RTO-RTO,2024-06-30 23:00:00+00:00,113644.342
41708,RTO-RTO,2024-07-01 00:00:00+00:00,108632.869
41709,RTO-RTO,2024-07-01 01:00:00+00:00,104432.875
41710,RTO-RTO,2024-07-01 02:00:00+00:00,98182.186
41711,RTO-RTO,2024-07-01 03:00:00+00:00,90834.888
41712,RTO-RTO,2024-07-01 04:00:00+00:00,84180.89
41713,RTO-RTO,2024-07-01 05:00:00+00:00,79231.825
41714,RTO-RTO,2024-07-01 06:00:00+00:00,75535.559
41715,RTO-RTO,2024-07-01 07:00:00+00:00,73335.448
41716,RTO-RTO,2024-07-01 08:00:00+00:00,73078.728
41717,RTO-RTO,2024-07-01 09:00:00+00:00,74685.867
41718,RTO-RTO,2024-07-01 10:00:00+00:00,77735.765
41719,RTO-RTO,2024-07-01 11:00:00+00:00,81963.751
41720,RTO-RTO,2024-07-01 12:00:00+00:00,85311.45
41721,RTO-RTO,2024-07-01 13:00:00+00:00,87459.925
